TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,days_since_last_transaction,hour_sin,hour_cos,week_sin,week_cos,month_sin,month_cos,transaction_hour,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student
21.49,1,0.02502844141069397,58,240,1,11991.24,17.02986111111111,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,16,1,0,0,1,0,0,0
63.74,1,0.02161547212741752,63,31,1,4336.4,113.02847222222222,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,17,0,0,1,0,0,1,0
717.74,0,0.02104664391353811,42,168,1,8375.16,6.990972222222222,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,16,0,0,1,0,1,0,0
362.27,1,0.02844141069397042,80,47,1,6003.59,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,16,1,0,0,0,0,1,0
422.9,1,0.026166097838452786,40,111,1,7616.43,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001,16,1,0,0,0,1,0,0
333.83,1,0.023321956769055744,63,135,1,1660.66,35.06597222222222,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.4999999999999997,-0.8660254037844388,17,1,0,0,0,0,1,0
206.46,1,0.026734926052332197,65,279,1,3984.38,26.09513888888889,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.5000000000000004,0.8660254037844384,18,1,0,0,0,0,1,0
318.92,0,0.01820250284414107,21,60,1,1167.25,53.06180555555556,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,18,0,1,0,0,0,0,1
211.18,1,0.01820250284414107,73,90,1,4069.17,17.983333333333334,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,1,0,0,0,0,1,0
776.21,0,0.025597269624573378,78,99,1,4895.87,0.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,17,0,0,1,0,0,1,0
12.23,1,0.020477815699658702,42,139,1,7844.88,43.989583333333336,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,16,1,0,0,0,1,0,0
119.61,1,0.023321956769055744,33,53,1,9899.94,18.979166666666668,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,16,1,0,0,1,0,0,0
85.73,1,0.026734926052332197,41,266,1,14928.35,19.93263888888889,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,16,1,0,0,1,0,0,0
305.92,1,0.016496018202502846,72,88,1,1445.47,120.95625,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,16,1,0,0,0,0,1,0
126.91,1,0.019908987485779295,22,42,1,692.69,155.94027777777777,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,16,1,0,0,0,0,0,1
54.84,1,0.019908987485779295,52,124,1,3495.51,90.95208333333333,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,0,0,1,0,0,1,0
81.08,1,0.023890784982935155,58,56,1,7788.91,8.014583333333333,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,16,1,0,0,0,1,0,0
525.28,1,0.023321956769055744,69,134,1,4693.6,48.020833333333336,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,1,0,0,0,0,1,0
79.76,1,0.025597269624573378,39,170,1,6452.14,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001,16,0,1,0,0,1,0,0
138.95,1,0.01820250284414107,71,30,1,6752.92,60.009027777777774,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,16,0,0,1,0,0,1,0
426.93,1,0.023890784982935155,19,248,1,476.19,52.03958333333333,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,17,1,0,0,0,0,0,1
99.25,0,0.02218430034129693,63,93,1,2570.34,46.919444444444444,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,16,0,0,1,0,0,1,0
1095.09,1,0.022753128555176336,29,52,1,8692.47,84.05694444444444,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,17,1,0,0,0,1,0,0
1830.0,1,0.02502844141069397,55,238,1,2235.7,36.018055555555556,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,16,0,0,1,0,1,0,0
197.49,0,0.023321956769055744,53,30,1,5005.33,3.95625,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,0,1,0
341.84,0,0.016496018202502846,27,89,1,1400.04,27.926388888888887,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,16,0,1,0,0,0,0,1
178.87,1,0.01877133105802048,35,180,1,5241.23,127.00138888888888,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,16,0,0,1,1,0,0,0
505.6,1,0.02502844141069397,52,183,1,5347.57,36.06597222222222,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,17,0,1,0,0,0,1,0
56.15,1,0.02218430034129693,31,77,1,13265.92,297.09444444444443,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,18,0,1,0,1,0,0,0
393.92,1,0.027303754266211604,72,47,1,7318.64,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,16,0,1,0,0,0,1,0
246.41,1,0.026166097838452786,54,23,1,1431.6,31.994444444444444,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,17,1,0,0,0,0,1,0
438.59,1,0.02104664391353811,37,103,1,8994.39,84.02152777777778,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844386,0.5000000000000001,17,0,0,1,0,1,0,0
139.69,1,0.022753128555176336,52,180,1,9567.94,58.975,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,17,0,0,1,0,1,0,0
745.03,1,0.02957906712172924,28,231,1,160.57,0.05763888888888889,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,17,0,0,1,0,0,0,1
655.15,1,0.023890784982935155,26,264,1,5587.44,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,1,0,0,0,1,0,0
880.04,1,0.02104664391353811,25,29,1,261.97,11.113888888888889,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001,18,1,0,0,0,0,0,1
224.73,1,0.026166097838452786,76,63,1,7551.89,29.949305555555554,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,16,0,1,0,0,0,1,0
320.11,1,0.016496018202502846,23,130,1,4076.48,6.986111111111111,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,0,0,1
602.8,1,0.01877133105802048,60,173,1,7417.69,63.03333333333333,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,17,0,1,0,0,0,1,0
183.67,1,0.023321956769055744,19,238,1,910.26,13.88888888888889,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,16,0,0,1,0,0,0,1
319.27,1,0.02502844141069397,50,150,1,10269.78,6.021527777777778,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,16,1,0,0,1,0,0,0
170.53,1,0.026166097838452786,24,58,1,801.01,34.072916666666664,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844386,0.5000000000000001,18,0,1,0,0,0,0,1
77.25,1,0.026734926052332197,68,157,1,14077.97,17.99652777777778,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,17,0,1,0,1,0,0,0
55.89,1,0.023321956769055744,72,150,1,3689.65,126.96875,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,16,0,0,1,0,0,1,0
486.08,1,0.026166097838452786,18,68,1,1748.69,7.952083333333333,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,17,0,0,1,0,0,0,1
243.8,1,0.022753128555176336,57,48,1,13732.81,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,16,0,1,0,1,0,0,0
1154.79,1,0.022753128555176336,51,108,1,6180.3,34.075,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,17,1,0,0,1,0,0,0
9.83,1,0.027303754266211604,24,86,1,666.42,38.015972222222224,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.4999999999999997,-0.8660254037844388,17,1,0,0,0,0,0,1
316.56,1,0.02502844141069397,28,261,1,8643.51,155.06875,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,18,0,0,1,0,1,0,0
295.64,1,0.02844141069397042,21,82,1,1061.96,22.020833333333332,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,17,0,0,1,0,0,0,1
182.29,1,0.023321956769055744,54,123,1,522.39,20.0375,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,16,0,0,1,1,0,0,0
76.89,1,0.02161547212741752,55,132,1,7374.26,23.038888888888888,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,17,1,0,0,1,0,0,0
17.95,0,0.02104664391353811,64,135,1,12344.9,65.93402777777777,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,17,0,1,0,1,0,0,0
46.6,1,0.026166097838452786,55,68,1,1562.9,48.00277777777778,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,17,0,0,1,1,0,0,0
235.34,1,0.01820250284414107,26,68,1,566.83,20.98125,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,1,0,0,0,0,1
159.32,1,0.023890784982935155,18,100,1,304.44,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,18,0,1,0,0,0,0,1
98.81,1,0.022753128555176336,27,91,1,797.1,49.019444444444446,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,0,1,0,0,0,0,1
316.95,1,0.023321956769055744,25,83,1,1324.03,51.074305555555554,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,17,0,1,0,0,0,0,1
125.39,1,0.030147895335608646,21,140,1,202.69,2.923611111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,1,0,0,0,0,0,1
60.11,0,0.015358361774744027,61,122,1,7235.87,159.05277777777778,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,17,0,1,0,0,0,1,0
457.09,0,0.02218430034129693,55,63,1,8570.82,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,16,0,0,1,0,1,0,0
296.46,1,0.01763367463026166,23,136,1,558.99,89.94722222222222,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,16,0,1,0,0,0,0,1
41.13,0,0.02844141069397042,77,58,1,6067.54,47.05833333333333,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,17,0,1,0,0,0,1,0
146.51,1,0.015358361774744027,53,68,1,7089.9,0.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,17,1,0,0,0,1,0,0
1413.24,1,0.02161547212741752,58,199,1,7272.01,84.05416666666666,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.5000000000000004,0.8660254037844384,18,1,0,0,0,1,0,0
30.52,1,0.02844141069397042,62,122,1,12327.74,1.0527777777777778,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,17,0,1,0,1,0,0,0
85.01,0,0.019340159271899887,25,157,1,1299.4,14.07013888888889,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,18,1,0,0,0,0,0,1
178.91,1,0.023890784982935155,18,19,1,8870.89,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,16,1,0,0,0,0,0,1
12.82,1,0.02957906712172924,44,156,1,9045.19,5.05,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,18,1,0,0,0,1,0,0
451.7,1,0.02161547212741752,29,103,1,8994.67,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,16,0,0,1,0,1,0,0
135.35,1,0.020477815699658702,33,82,1,9983.36,14.108333333333333,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,18,0,1,0,0,1,0,0
424.7,0,0.026166097838452786,56,178,1,6239.89,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,17,0,0,1,0,0,1,0
16.8,1,0.023321956769055744,49,94,1,11847.07,142.9875,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,17,1,0,0,1,0,0,0
590.26,0,0.023321956769055744,25,48,1,1068.28,39.99513888888889,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,16,0,1,0,0,0,0,1
327.86,1,0.023321956769055744,40,104,1,480.16,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,16,0,0,1,0,1,0,0
76.02,0,0.015358361774744027,34,189,1,14765.41,77.92430555555555,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,16,0,0,1,1,0,0,0
121.43,0,0.02104664391353811,52,243,1,7365.28,75.97222222222223,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,16,0,1,0,0,1,0,0
130.54,1,0.023890784982935155,64,94,1,11204.62,23.038194444444443,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,17,1,0,0,1,0,0,0
119.72,1,0.026166097838452786,30,123,1,3435.34,21.07777777777778,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,18,0,1,0,0,1,0,0
872.72,1,0.01820250284414107,22,288,1,503.01,97.99791666666667,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,0,0,1,0,0,0,1
74.72,1,0.02218430034129693,26,132,1,165.75,7.036111111111111,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,18,0,0,1,0,0,0,1
63.33,0,0.02161547212741752,23,124,1,792.33,313.00347222222223,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,17,0,1,0,0,0,0,1
55.86,1,0.023890784982935155,39,68,1,5346.46,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,17,0,0,1,0,1,0,0
126.04,0,0.027872582480091012,65,167,1,6041.69,125.93125,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,16,0,1,0,0,0,1,0
1762.28,1,0.027303754266211604,24,150,1,1380.34,66.98611111111111,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,16,1,0,0,0,0,0,1
143.21,1,0.01763367463026166,35,135,1,6374.82,10.022916666666667,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,17,0,0,1,0,1,0,0
6.3,1,0.022753128555176336,80,283,5,7697.68,17.104861111111113,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,18,0,1,0,0,0,1,0
651.55,1,0.02218430034129693,72,82,1,2325.78,0.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,17,0,0,1,0,0,1,0
166.06,1,0.022753128555176336,30,172,1,5397.68,7.925694444444445,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,16,1,0,0,0,1,0,0
161.1,0,0.026166097838452786,19,104,1,239.12,7.009027777777778,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,17,1,0,0,0,0,0,1
767.14,0,0.023321956769055744,62,38,1,4732.57,7.897916666666666,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,0,1,0
539.81,1,0.022753128555176336,46,177,1,2051.25,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,16,0,0,1,0,1,0,0
253.55,1,0.02844141069397042,28,85,5,2797.26,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,16,1,0,0,0,1,0,0
43.65,0,0.027872582480091012,30,212,1,2870.67,96.9576388888889,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,1,0,0,1,0,0
211.91,1,0.022753128555176336,20,181,1,927.47,5.022916666666666,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,0,0,1,0,0,0,1
365.04,1,0.026734926052332197,22,94,1,873.89,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,16,0,1,0,0,0,0,1
180.46,1,0.023321956769055744,25,34,1,831.75,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,16,1,0,0,0,0,0,1
262.06,1,0.026166097838452786,63,118,1,13587.52,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,0,1,0,1,0,0,0
108.75,1,0.020477815699658702,50,23,4,14829.85,28.9875,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,16,1,0,0,1,0,0,0
145.77,1,0.027303754266211604,68,237,1,5294.98,84.97708333333334,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,16,1,0,0,0,0,1,0
147.31,0,0.023321956769055744,34,92,1,13625.52,88.97013888888888,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,17,0,0,1,1,0,0,0
364.81,1,0.027872582480091012,25,53,1,1145.23,4.032638888888889,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,17,0,0,1,0,0,0,1
273.92,1,0.019340159271899887,79,109,1,4543.56,1.051388888888889,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,17,0,1,0,0,0,1,0
139.03,0,0.030147895335608646,50,81,1,2276.57,133.0548611111111,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,18,0,0,1,0,1,0,0
73.23,1,0.019340159271899887,26,14,1,787.74,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,16,0,1,0,0,0,0,1
54.5,0,0.02844141069397042,57,147,1,1715.22,61.011805555555554,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,16,0,1,0,0,0,1,0
730.1,0,0.02161547212741752,77,93,1,6384.05,95.96319444444444,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,18,0,1,0,0,0,1,0
329.4,1,0.02502844141069397,34,68,1,9588.07,13.993055555555555,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,16,0,0,1,1,0,0,0
393.74,1,0.027872582480091012,26,90,1,1769.06,70.04027777777777,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0,18,0,0,1,0,0,0,1
58.85,0,0.02161547212741752,71,115,1,1789.8,68.00555555555556,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,17,0,0,1,0,0,1,0
320.55,1,0.02161547212741752,50,118,1,438.75,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,17,0,0,1,0,1,0,0
227.22,1,0.016496018202502846,53,220,1,832.82,12.046527777777778,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,6.123233995736766e-17,18,1,0,0,1,0,0,0
20.62,0,0.02844141069397042,35,225,1,12500.8,67.96597222222222,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,17,1,0,0,1,0,0,0
734.86,0,0.020477815699658702,48,290,1,6242.03,10.013194444444444,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,16,0,1,0,0,1,0,0
301.73,1,0.026166097838452786,67,163,1,990.74,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,16,0,0,1,1,0,0,0
182.79,0,0.02161547212741752,23,14,1,1251.85,14.961805555555555,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,16,0,0,1,0,0,0,1
376.24,1,0.020477815699658702,68,141,1,13758.91,8.015277777777778,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,16,1,0,0,1,0,0,0
93.82,1,0.023321956769055744,39,176,1,8422.06,108.00208333333333,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,17,0,0,1,0,1,0,0
82.17,1,0.02957906712172924,28,21,1,1913.06,13.02361111111111,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0,18,0,1,0,0,0,0,1
52.87,1,0.022753128555176336,24,70,1,960.96,46.00833333333333,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,17,0,1,0,0,0,0,1
64.5,1,0.02502844141069397,74,230,1,1351.24,3.0444444444444443,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,18,1,0,0,0,0,1,0
604.5,1,0.019340159271899887,28,80,1,709.42,1.051388888888889,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,18,1,0,0,0,0,0,1
445.79,1,0.02502844141069397,52,161,1,717.99,13.988194444444444,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,17,1,0,0,1,0,0,0
58.32,0,0.02161547212741752,29,275,4,6027.49,75.95486111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,0,1,0,0,1,0,0
127.0,0,0.02218430034129693,19,68,5,431.16,2.9715277777777778,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,17,0,1,0,0,0,0,1
577.73,1,0.02104664391353811,37,63,1,14977.99,38.920138888888886,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,16,1,0,0,1,0,0,0
555.8,0,0.023321956769055744,19,158,1,1131.26,39.96041666666667,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,1,0,0,0,0,1
743.24,0,0.022753128555176336,19,109,1,1024.19,17.018055555555556,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,17,0,0,1,0,0,0,1
5.64,1,0.020477815699658702,59,47,1,12703.24,15.029861111111112,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,16,0,0,1,1,0,0,0
212.97,1,0.023890784982935155,59,178,1,4180.4,59.99722222222222,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,16,0,0,1,0,1,0,0
227.39,1,0.023890784982935155,18,65,1,751.09,41.93888888888889,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,16,0,0,1,0,0,0,1
10.15,1,0.023321956769055744,59,58,5,7155.04,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,16,1,0,0,1,0,0,0
283.81,1,0.023321956769055744,28,29,1,1519.35,10.016666666666667,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,16,0,1,0,0,0,0,1
26.1,1,0.023321956769055744,27,32,1,1435.72,3.932638888888889,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,16,1,0,0,0,0,0,1
230.08,1,0.023321956769055744,79,124,1,4466.1,41.97569444444444,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,0,0,1,0,0,1,0
428.61,1,0.02957906712172924,66,62,1,11937.04,7.003472222222222,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,1,0,0,1,0,0,0
